3001,2001
3002,2002
3003,2003
3004,2004
3005,2005
3006,2006
3007,2007
3008,2008
3009,2009
30010,20010
30011,2006
30012,20011
30013,20012
30014,20013
30015,20014
30016,20015
30017,20016
30018,20017
30019,20018
30020,20019
30021,20020
30022,2004
30023,20021
30024,20022
30025,20023
30026,20024
30027,20025
30028,20026
30029,20027
30030,20028
30031,20029
30032,20030
30033,20031
30034,20032
30035,20033
30036,20034
30037,20035
30038,20036
30039,20037
30040,20038
30041,20039
30042,20040
30043,20041
30044,20042
30045,20043
30046,20044
30047,20045
30048,20046
30049,20047
30050,20048
30051,20049
30052,20050
30053,20051
30054,20052
30055,20053
30056,20054
30057,20055
30058,20056
30059,20057
30060,20058
30061,20059
30062,20060
30063,20061
30064,20062
30065,20063
30066,20064
30067,20065
30068,20066
30069,20067
30070,20068
30071,20069
30072,20030
30073,20070
30074,20071
30075,20072
30076,20073
30077,20074
30078,20075
30079,20076
30080,20077
30081,20078
30082,20079
30083,20080
30084,20081
30085,20082
30086,20083
30087,20084
30088,20085
30089,20086
30090,20087
30091,20039
30092,20088
30093,20089
30094,20090
30095,20091
30096,20092
30097,20093
30098,20084
30099,20094
300100,20095
300101,20096
300102,20097
300103,20098
300104,20099
300105,200100
300106,200101
300107,200102
300108,200103
300109,200104
300110,200105
300111,200106
300112,200107
300113,200108
300114,200109
300115,200110
300116,200111
300117,200112
300118,200113
300119,200114
300120,200115
300121,200116
300122,200117
300123,200118
300124,200119
300125,200120
300126,200121
300127,200122
300128,200123
300129,200124
300130,200125
300131,200118
300132,20010
300133,200126
300134,20077
300135,200127
300136,200128
300137,200129
300138,200130
300139,200131
300140,200132
300141,200133
300142,200134
300143,200135
300144,200136
300145,200137
300146,200138
300147,200139
300148,200111
300149,200140
300150,20057
300151,200141
300152,200142
300153,200143
300154,20019
300155,200144
300156,200145
300157,200134
300158,200146
300159,200147
300160,200148
300161,200149
300162,200150
300163,200151
300164,200152
300165,200153
300166,200154
300167,200155
300168,200156
300169,200157
300170,200158
300171,200159
300172,200160
300173,200161
300174,200162
300175,200163
300176,200164
300177,200165
300178,200166
300179,200129
300180,200167
300181,200168
300182,200169
300183,200170
300184,200171
300185,200172
300186,200173
300187,200174
300188,200175
300189,200176
300190,200177
300191,200178
300192,200179
300193,200180
300194,200124
300195,200181
300196,200182
300197,200183
300198,200184
300199,200185
300200,200186
300201,200187
300202,200188
300203,200189
300204,200190
300205,200191
300206,20046
300207,200192
300208,200193
300209,200194
300210,200195
300211,200196
300212,200197
300213,200198
300214,200199
300215,200200
300216,200201
300217,200202
300218,200203
300219,200204
300220,200190
300221,200205
300222,200206
300223,200207
300224,200208
300225,200209
300226,200210
300227,200211
300228,200212
300229,200213
300230,200214
300231,200215
300232,200216
300233,200217
300234,20058
300235,200218
300236,200219
300237,200196
300238,200220
300239,200221
300240,200222
300241,200223
300242,200224
300243,200225
300244,200226
300245,200227
300246,200228
300247,200229
300248,200230
300249,200231
300250,200232
300251,200233
300252,200234
300253,200167
300254,200235
300255,200236
300256,20064
300257,200237
300258,200238
300259,200239
300260,200240
300261,200241
300262,20082
300263,200242
300264,200160
300265,200243
300266,200244
300267,20084
300268,20018
300269,20015
300270,200245
300271,200246
300272,20075
300273,200247
300274,200248
300275,200249
300276,200250
300277,200251
300278,200252
300279,20040
300280,200253
300281,200254
300282,200255
300283,200112
300284,200256
300285,200257
300286,200258
300287,200259
300288,200260
300289,20071
300290,200111
300291,200261
300292,200262
300293,200263
300294,200264
300295,200265
300296,200266
300297,20016
300298,200267
300299,200268
300300,200160
300301,200269
300302,200270
300303,200271
300304,200272
300305,200273
300306,200274
300307,200275
300308,200276
300309,200277
300310,200278
300311,200223
300312,200279
300313,200280
300314,200281
300315,200282
300316,200283
300317,200284
300318,200285
300319,20087
300320,20022
300321,200286
300322,200287
300323,200288
300324,200289
300325,200290
300326,200291
300327,200292
300328,200293
300329,200294
300330,200295
300331,200296
300332,200297
300333,200298
300334,200299
300335,200300
300336,200301
300337,20074
300338,200302
300339,200303
300340,200122
300341,200304
300342,200203
300343,200305
300344,200306
300345,200307
300346,200308
300347,200309
300348,200310
300349,200311
300350,200312
300351,200313
300352,200314
300353,200315
300354,200132
300355,200141
300356,200316
300357,200317
300358,200190
300359,200318
300360,200319
300361,200320
300362,200321
300363,200147
300364,200322
300365,200323
300366,200316
300367,200324
300368,20034
300369,200325
300370,20068
300371,200326
300372,200327
300373,200328
300374,200329
300375,20046
300376,200330
300377,200331
300378,200332
300379,200307
300380,200333
300381,200334
300382,200335
300383,200336
300384,200251
300385,200337
300386,200279
300387,200204
300388,200157
300389,200338
300390,200144
300391,200339
300392,200340
300393,200341
300394,200342
300395,200216
300396,200147
300397,200125
300398,200343
300399,200344
300400,200345
300401,200346
300402,20013
300403,200274
300404,200347
300405,200219
300406,200348
300407,200349
300408,200278
300409,200350
300410,200288
300411,200351
300412,200352
300413,200128
300414,200353
300415,200354
300416,200355
300417,200356
300418,200357
300419,200358
300420,200359
300421,200360
300422,200361
300423,200329
300424,200233
300425,200362
300426,200308
300427,200363
300428,200364
300429,200365
300430,200366
300431,20082
300432,200367
300433,200249
300434,200368
300435,200319
300436,200369
300437,200370
300438,200154
300439,200327
300440,200371
300441,200372
300442,200373
300443,200325
300444,200374
300445,200375
300446,200376
300447,20051
300448,200377
300449,200378
300450,20023
300451,20034
300452,200379
300453,200380
300454,200381
300455,200382
300456,200383
300457,200282
300458,200384
300459,200385
300460,200386
300461,200387
300462,200388
300463,20015
300464,200389
300465,200390
300466,200391
300467,200392
300468,200393
300469,200394
300470,200395
300471,200396
300472,200397
300473,200172
300474,200398
300475,200321
300476,200399
300477,200280
300478,20013
300479,20013
300480,200216
300481,200400
300482,200401
300483,200402
300484,200403
300485,200404
300486,200405
300487,200406
300488,200407
300489,200408
300490,200409
300491,200410
300492,200411
300493,200412
300494,200413
300495,200414
300496,200415
300497,200416
300498,200417
300499,200418
300500,200419
300501,200420
300502,200421
300503,200221
300504,200250
300505,200422
300506,200220
300507,200423
300508,200362
300509,200231
300510,200424
300511,200282
300512,200425
300513,200426
300514,200427
300515,200428
300516,200429
300517,200430
300518,200431
300519,200356
300520,200432
300521,200433
300522,200240
300523,200106
300524,200434
300525,200435
300526,200436
300527,200437
300528,200438
300529,200439
300530,200440
300531,200441
300532,200442
300533,200443
300534,200444
300535,200445
300536,200172
300537,200446
300538,200425
300539,200441
300540,200264
300541,200447
300542,200448
300543,200282
300544,200449
300545,200450
300546,200451
300547,200452
300548,200453
300549,200454
300550,200360
300551,200455
300552,200456
300553,200457
300554,200458
300555,200459
300556,200354
300557,200460
300558,200365
300559,200461
300560,200462
300561,200463
300562,200464
300563,200465
300564,200416
300565,200466
300566,200467
300567,200468
