2001,500245
2002,500161
2003,50040
2004,50061
2005,500189
2006,5007
2007,50080
2008,500122
2009,500196
20010,500131
20011,500192
20012,500117
20013,500226
20014,50070
20015,500175
20016,50027
20017,500123
20018,500185
20019,50059
20020,500109
20021,500111
20022,500141
20023,500179
20024,50099
20025,50037
20026,500183
20027,500102
20028,5008
20029,500230
20030,5005
20031,50036
20032,500125
20033,500145
20034,500165
20035,500178
20036,5003
20037,500188
20038,50088
20039,50092
20040,500123
20041,500141
20042,500139
20043,50024
20044,50035
20045,50039
20046,50031
20047,50088
20048,500136
20049,500160
20050,50072
20051,500197
20052,500107
20053,500196
20054,500199
20055,500231
20056,500186
20057,500168
20058,50053
20059,500175
20060,500204
20061,50074
20062,500210
20063,5009
20064,500242
20065,500186
20066,50055
20067,500220
20068,500104
20069,500132
20070,50041
20071,500219
20072,50019
20073,500159
20074,50036
20075,50061
20076,500139
20077,500223
20078,500131
20079,500239
20080,500233
20081,50064
20082,500149
20083,50080
20084,500175
20085,500146
20086,50038
20087,50017
20088,500172
20089,50018
20090,500233
20091,50036
20092,500113
20093,500249
20094,50038
20095,50062
20096,500129
20097,50060
20098,50052
20099,50099
200100,50051
200101,50090
200102,500232
200103,500249
200104,500223
200105,500131
200106,50045
200107,500152
200108,50082
200109,50034
200110,500164
200111,50029
200112,50089
200113,500152
200114,500214
200115,500181
200116,50067
200117,500208
200118,500123
200119,500199
200120,500133
200121,500238
200122,50061
200123,50029
200124,500150
200125,500201
200126,50047
200127,500188
200128,50068
200129,500116
200130,50096
200131,5000
200132,50073
200133,500195
200134,50048
200135,50098
200136,500202
200137,500187
200138,500177
200139,500180
200140,50076
200141,500141
200142,500135
200143,500110
200144,500172
200145,500114
200146,50039
200147,50054
200148,500182
200149,50012
200150,500178
200151,500229
200152,500188
200153,500124
200154,50097
200155,500178
200156,50049
200157,500215
200158,50057
200159,500150
200160,500114
200161,500133
200162,500154
200163,500196
200164,50042
200165,500178
200166,500128
200167,500233
200168,500224
200169,500121
200170,50044
200171,500120
200172,500208
200173,50062
200174,500241
200175,500228
200176,500245
200177,50048
200178,50037
200179,50018
200180,500104
200181,500236
200182,50019
200183,500215
200184,500193
200185,500241
200186,500131
200187,50019
200188,50020
200189,5009
200190,500235
200191,500157
200192,500164
200193,500116
200194,500153
200195,50025
200196,500134
200197,500114
200198,500155
200199,500230
200200,50048
200201,50080
200202,500231
200203,50090
200204,500162
200205,50089
200206,500159
200207,500110
200208,50061
200209,5004
200210,500143
200211,500105
200212,50013
200213,500152
200214,50018
200215,50080
200216,500227
200217,50061
200218,500137
200219,500168
200220,500216
200221,500151
200222,500162
200223,50087
200224,500235
200225,500157
200226,500235
200227,500151
200228,500203
200229,500209
200230,500232
200231,500223
200232,500226
200233,50035
200234,500219
200235,500177
200236,50033
200237,500232
200238,500165
200239,500155
200240,50064
200241,500222
200242,500189
200243,50089
200244,500175
200245,500159
200246,5000
200247,500190
200248,500215
200249,50015
200250,50039
200251,50080
200252,50037
200253,500225
200254,50066
200255,500185
200256,50068
200257,500145
200258,50091
200259,500233
200260,500228
200261,500158
200262,50053
200263,50037
200264,50080
200265,50076
200266,500248
200267,50025
200268,50050
200269,5003
200270,500140
200271,500100
200272,500117
200273,500191
200274,500175
200275,50033
200276,500130
200277,500189
200278,500138
200279,50014
200280,50089
200281,500179
200282,500162
200283,500105
200284,50095
200285,500243
200286,500169
200287,50085
200288,500201
200289,50051
200290,500137
200291,50015
200292,50012
200293,500187
200294,50043
200295,500156
200296,500137
200297,500136
200298,500191
200299,500244
200300,50026
200301,500174
200302,500212
200303,5004
200304,500124
200305,50055
200306,50072
200307,5001
200308,500106
200309,500243
200310,50030
200311,500102
200312,500183
200313,50054
200314,50025
200315,500247
200316,500185
200317,500188
200318,500122
200319,50021
200320,500220
200321,500213
200322,50091
200323,500165
200324,500123
200325,5001
200326,50067
200327,50089
200328,500238
200329,5002
200330,50015
200331,500170
200332,50018
200333,50037
200334,500214
200335,50070
200336,500208
200337,500213
200338,50020
200339,50028
200340,500215
200341,500153
200342,500120
200343,50088
200344,500183
200345,50058
200346,500185
200347,5009
200348,500125
200349,50046
200350,500106
200351,500177
200352,500122
200353,500175
200354,500115
200355,5006
200356,50065
200357,500172
200358,500104
200359,500110
200360,500205
200361,500131
200362,500110
200363,500114
200364,50079
200365,500170
200366,50044
200367,50046
200368,500215
200369,50077
200370,50065
200371,500225
200372,500131
200373,50093
200374,500172
200375,500144
200376,500143
200377,500218
200378,500154
200379,50062
200380,50061
200381,500225
200382,500121
200383,50027
200384,500202
200385,50014
200386,50020
200387,500219
200388,500166
200389,500240
200390,500147
200391,50069
200392,500116
200393,500194
200394,500165
200395,500160
200396,500164
200397,500229
200398,50027
200399,500155
200400,500148
200401,50078
200402,50057
200403,50094
200404,500193
200405,500107
200406,50048
200407,500188
200408,50024
200409,500164
200410,50043
200411,50075
200412,50076
200413,500118
200414,50010
200415,500104
200416,500228
200417,50068
200418,500226
200419,500146
200420,500125
200421,500180
200422,500238
200423,50089
200424,500141
200425,500180
200426,500160
200427,500163
200428,500243
200429,500157
200430,50042
200431,500185
200432,500179
200433,5004
200434,50093
200435,500169
200436,500238
200437,500214
200438,500176
200439,500115
200440,500141
200441,500117
200442,50080
200443,50050
200444,500219
200445,500225
200446,50025
200447,50060
200448,500165
200449,50063
200450,50051
200451,500128
200452,50016
200453,500120
200454,500108
200455,50029
200456,500190
200457,500123
200458,50025
200459,500245
200460,50057
200461,50072
200462,50049
200463,500204
200464,50090
200465,500175
200466,50067
200467,500174
200468,50053
200469,50071
200470,50075
200471,500216
200472,500206
200473,500224
200474,50081
200475,500237
200476,50028
200477,500242
200478,500229
200479,50029
200480,500141
200481,50047
200482,500123
200483,500122
200484,50023
200485,500218
200486,50056
200487,500167
200488,50011
200489,500138
200490,500214
200491,50084
200492,500209
200493,50037
200494,50090
200495,500227
200496,50076
200497,500194
200498,500240
200499,500113
200500,500222
200501,500114
200502,50013
200503,500177
200504,500146
200505,50044
200506,500215
200507,500247
200508,50047
200509,50081
200510,50010
200511,500214
200512,500141
200513,50086
200514,50044
200515,500236
200516,50045
200517,50012
200518,50037
200519,5000
200520,500230
200521,50034
200522,500200
200523,500242
200524,500130
200525,50054
200526,500121
200527,500142
200528,500133
200529,50061
200530,50066
200531,500120
200532,50082
200533,500193
200534,50082
200535,5006
200536,50091
200537,50065
200538,500157
200539,50027
200540,500226
200541,50047
200542,500123
200543,500189
200544,500121
200545,500161
200546,500187
200547,50061
200548,500160
200549,50040
200550,500169
200551,50086
200552,500233
200553,500196
200554,50077
200555,500178
200556,500125
200557,50093
200558,500213
200559,500174
200560,5005
200561,500136
200562,500241
200563,50015
200564,50046
200565,500227
200566,50035
200567,500160
200568,500121
200569,500189
200570,500151
200571,500161
200572,500119
200573,500224
200574,50034
200575,500119
200576,50037
200577,500116
200578,500155
200579,500232
200580,50053
200581,50082
200582,500153
200583,50084
200584,500127
200585,500163
200586,500167
200587,500173
200588,500181
200589,500113
200590,500178
200591,5005
200592,500112
200593,500228
200594,5000
200595,500191
200596,500196
200597,500218
200598,500212
200599,500175
200600,50015
200601,500198
200602,500169
200603,500152
200604,50084
200605,500205
200606,5000
200607,500103
200608,500172
200609,50052
200610,50052
200611,500109
200612,50044
200613,500219
200614,50046
200615,500181
200616,500209
200617,500242
200618,50015
200619,50042
200620,50083
200621,500205
200622,500162
200623,50088
200624,500244
200625,500103
200626,5004
200627,50061
200628,500220
200629,50082
200630,500154
200631,500249
200632,5001
200633,50085
200634,50090
200635,500155
200636,500104
200637,5008
200638,5005
200639,50013
200640,500175
200641,50012
200642,500131
200643,500137
200644,50051
200645,500224
200646,50066
200647,500112
200648,500146
200649,500196
200650,5007
200651,500240
200652,50097
200653,500127
200654,500216
200655,50036
200656,50085
200657,500172
200658,500197
200659,500192
200660,500233
200661,50067
200662,500215
200663,500135
200664,500173
200665,500151
200666,50084
200667,500180
200668,500120
200669,50038
200670,500197
200671,500145
200672,50091
200673,50045
200674,500194
200675,500129
200676,500175
200677,50048
200678,500249
200679,500219
200680,50060
200681,500106
200682,50093
200683,500143
200684,500232
200685,50024
200686,500149
200687,500102
200688,5003
200689,500223
200690,50094
200691,50096
200692,500143
200693,50081
200694,500125
200695,500221
200696,500191
200697,50025
200698,500162
200699,50099
200700,500215
200701,50038
200702,500149
200703,500217
200704,50056
200705,50064
200706,50039
200707,5003
200708,500101
200709,500130
200710,500111
200711,500106
200712,500218
200713,500164
200714,500242
200715,50058
200716,500129
200717,50045
200718,5005
200719,500205
200720,500197
200721,500104
200722,500226
200723,50022
200724,500161
200725,500195
200726,50020
200727,500113
200728,500185
200729,500210
200730,50074
200731,500162
200732,500101
200733,50061
200734,500199
200735,500237
200736,500185
200737,500248
200738,50052
200739,500239
200740,50022
200741,500134
200742,500115
200743,5003
200744,50048
200745,500206
200746,50053
200747,500233
200748,50038
200749,50044
200750,500179
200751,500209
200752,50053
200753,5002
200754,500181
200755,50021
200756,50080
200757,500151
200758,500219
200759,5002
200760,500167
200761,500131
200762,500161
200763,500146
200764,500180
200765,500158
200766,500198
200767,50027
200768,50027
200769,5004
200770,500206
200771,500214
200772,500249
200773,50033
200774,500136
200775,50058
200776,500182
200777,500139
200778,500242
200779,500236
200780,500172
200781,500133
200782,500166
200783,500178
200784,500187
200785,500163
200786,5000
200787,50031
200788,5006
200789,500239
200790,500212
200791,50042
200792,500151
200793,500179
200794,500114
200795,500177
200796,50078
200797,500114
200798,500140
200799,500242
200800,500109
200801,50026
200802,500185
200803,50046
200804,50050
200805,500211
200806,500192
200807,500166
200808,5001
200809,50016
200810,500215
200811,500197
200812,50040
200813,500169
200814,500220
200815,500135
200816,500129
200817,50039
200818,500143
200819,500105
200820,500150
200821,50043
200822,500148
200823,50088
200824,50093
200825,500158
200826,50083
200827,500189
200828,500129
200829,500185
200830,5004
200831,50035
200832,500177
200833,500236
200834,500208
200835,50093
200836,50041
200837,500194
200838,500217
200839,50093
200840,500248
200841,50069
200842,50041
200843,50076
200844,5008
200845,50093
200846,50064
200847,500194
200848,50074
200849,500113
200850,500143
200851,500236
200852,500134
200853,500158
200854,50027
200855,500169
200856,5008
200857,5002
200858,500206
200859,500123
200860,500181
200861,500164
200862,500132
200863,50033
200864,500200
200865,5008
200866,500248
200867,50072
200868,500213
200869,500110
200870,50083
200871,50035
200872,5000
200873,500108
200874,500108
200875,500125
200876,500116
200877,500163
200878,500161
200879,500125
200880,500162
200881,50078
200882,50090
200883,50041
200884,500195
200885,500204
200886,500222
200887,500141
200888,50047
200889,500163
200890,500131
200891,50046
200892,50017
200893,50039
200894,500213
200895,50035
200896,500114
200897,500178
200898,500143
200899,500147
200900,50085
200901,50027
200902,50061
200903,500170
200904,500211
200905,50023
200906,500166
200907,500182
200908,500163
200909,500145
200910,50093
200911,50048
200912,50038
200913,500124
200914,500215
200915,50041
200916,50066
200917,50042
200918,500112
200919,500106
200920,500153
200921,50058
200922,50052
200923,500220
200924,500193
200925,50084
200926,500165
200927,50036
200928,50016
200929,500193
200930,5008
200931,500115
200932,50037
200933,50067
200934,500178
200935,500229
200936,500217
200937,500158
200938,500195
200939,500151
200940,500115
200941,500168
200942,50059
200943,500148
200944,50083
200945,500169
200946,500230
200947,50070
200948,50015
200949,500206
200950,500188
200951,50041
200952,500223
200953,500248
200954,500119
200955,50042
200956,500159
200957,500138
200958,500158
200959,500110
200960,500206
200961,500116
200962,50056
200963,500233
200964,50036
200965,500142
200966,500226
200967,50078
200968,500162
200969,50025
200970,5008
200971,500208
200972,500181
200973,500125
200974,500116
200975,500201
200976,50069
200977,50088
200978,500150
200979,50094
200980,500216
200981,500194
200982,50053
200983,500154
200984,50067
200985,50013
200986,500138
200987,50077
200988,500230
200989,500171
200990,500113
200991,500104
200992,500102
200993,500219
200994,500157
200995,500225
200996,500166
