2001,6000
2001,6001
2001,6002
2001,6003
2001,6004
2001,6005
2001,6006
2001,6007
2001,6008
2002,6009
2002,60010
2002,60011
2002,60012
2002,60013
2002,60014
2002,60015
2002,60016
2002,60017
2002,60018
2002,60019
2002,60020
2003,60021
2003,60022
2003,60023
2003,60024
2003,60025
2003,60026
2003,60027
2003,60028
2003,60029
2003,60030
2003,60031
2003,60032
2003,60033
2003,60034
2003,60035
2003,60036
2004,60037
2004,60038
2004,60039
2004,60040
2004,60041
2004,60042
2004,60043
2004,60044
2004,60045
2004,60046
2004,60047
2004,60048
2005,60049
2005,60050
2005,60051
2005,60052
2005,60053
2005,60054
2005,60055
2005,60056
2005,60057
2005,60058
2005,60059
2005,60060
2005,60061
2005,60062
2005,60063
2005,60064
2006,60065
2006,60066
2006,60067
2006,60068
2006,60069
2006,60070
2006,60071
2006,60072
2006,60073
2007,60074
2007,60075
2007,60076
2007,60077
2007,60078
2007,60079
2007,60080
2007,60081
2007,60082
2007,60083
2007,60084
2007,60085
2007,60086
2007,60087
2007,60088
2008,60089
2008,60090
2008,60091
2008,60092
2008,60093
2008,60094
2008,60095
2008,60096
2008,60097
2008,60098
2008,60099
2008,600100
2008,600101
2008,600102
2008,600103
2008,600104
2009,600105
2009,600106
2009,600107
2009,600108
2009,600109
2009,600110
2009,600111
2009,600112
2009,600113
2009,600114
2009,600115
2009,600116
2009,600117
2009,600118
2009,600119
2009,600120
2009,600121
2009,600122
20010,600123
20010,600124
20010,600125
20010,600126
20010,600127
20010,600128
20010,600129
20010,600130
20010,600131
20010,600132
20010,600133
20010,600134
20010,600135
20010,600136
20010,600137
20010,600138
20011,600139
20011,600140
20011,600141
20011,600142
20011,600143
20011,600144
20011,600145
20011,600146
20011,600147
20011,600148
20011,600149
20011,600150
20011,600151
20011,600152
20011,600153
20011,600154
20012,600155
20012,600156
20012,600157
20012,600158
20012,600159
20012,600160
20012,600161
20012,600162
20012,600163
20013,600164
20013,600165
20013,600166
20013,600167
20013,600168
20013,600169
20013,600170
20013,600171
20013,600172
20013,600173
20013,600174
20013,600175
20013,600176
20013,600177
20013,600178
20013,600179
20013,600180
20013,600181
20014,600182
20014,600183
20014,600184
20014,600185
20014,600186
20014,600187
20014,600188
20014,600189
20014,600190
20014,600191
20014,600192
20015,600193
20015,600194
20015,600195
20015,600196
20015,600197
20015,600198
20015,600199
20015,600200
20015,600201
20015,600202
20016,600203
20016,600204
20016,600205
20016,600206
20016,600207
20016,600208
20016,600209
20016,600210
20016,600211
20016,600212
20016,600213
20016,600214
20016,600215
20016,600216
20016,600217
20016,600218
20016,600219
20016,600220
20017,600221
20017,600222
20017,600223
20017,600224
20017,600225
20017,600226
20017,600227
20017,600228
20017,600229
20017,600230
20017,600231
20017,600232
20017,600233
20017,600234
20017,600235
20017,600236
20017,600237
20017,600238
20017,600239
20017,600240
20018,600241
20018,600242
20018,600243
20018,600244
20018,600245
20018,600246
20018,600247
20018,600248
20018,600249
20018,600250
20018,600251
20018,600252
20018,600253
20018,600254
20018,600255
20019,600256
20019,600257
20019,600258
